Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
16.7890625000,134,-55726.3359375000,-37988.0742187500,-50728.7968750000,-1870.6617431641,-79543.0937500000,-43994.0234375000,-73115.4609375000,-34294.1914062500,-102070.0390625000,-98667.5000000000,-63715.4257812500,-57565.6054687500,-79508.7109375000,-51337.1171875000,-65661.3203125000,-67309.3281250000,,,
16.7929687500,134,-55715.8359375000,-37973.7031250000,-50716.3710937500,-1858.8590087891,-79531.8281250000,-43987.1992187500,-73107.5156250000,-34285.8554687500,-102070.0390625000,-98659.2968750000,-63707.7851562500,-57558.0625000000,-79504.1796875000,-51325.5859375000,-65652.3437500000,-67298.0312500000,,,
16.7968750000,134,-55714.7148437500,-37971.0976562500,-50710.5937500000,-1853.6147460938,-79523.3203125000,-43976.4414062500,-73069.2812500000,-34279.6757812500,-102070.0390625000,-98650.2500000000,-63704.8164062500,-57555.5195312500,-79501.2265625000,-51318.4648437500,-65648.6171875000,-67298.2265625000,,,
16.8007812500,134,-55728.3906250000,-37986.2851562500,-50720.5937500000,-1863.4705810547,-79527.9296875000,-43973.8359375000,-73054.3671875000,-34284.7968750000,-102070.0390625000,-98649.2109375000,-63714.5273437500,-57566.9062500000,-79505.0703125000,-51321.8710937500,-65653.7031250000,-67309.2500000000,,,
16.8046875000,134,-55741.5585937500,-37998.9765625000,-50732.3359375000,-1872.9492187500,-79540.1093750000,-43981.3437500000,-73064.5234375000,-34295.5156250000,-102070.0390625000,-98660.0546875000,-63727.1328125000,-57578.8437500000,-79510.4453125000,-51334.8671875000,-65669.2656250000,-67324.0468750000,,,
16.8085937500,134,-55737.4804687500,-37991.2109375000,-50731.6406250000,-1870.8320312500,-79544.8203125000,-43985.9570312500,-73086.1484375000,-34297.1250000000,-102070.0390625000,-98663.9687500000,-63727.3867187500,-57579.1093750000,-79514.5859375000,-51335.4531250000,-65668.8125000000,-67319.5937500000,,,
16.8125000000,134,-55725.1562500000,-37978.7656250000,-50720.5937500000,-1861.3778076172,-79542.1328125000,-43981.8789062500,-73103.5625000000,-34292.9726562500,-102070.0390625000,-98661.4296875000,-63720.6835937500,-57571.1289062500,-79511.0781250000,-51326.7265625000,-65658.1562500000,-67312.0000000000,,,
16.8164062500,134,-55718.3789062500,-37974.7851562500,-50714.1210937500,-1855.9266357422,-79535.1328125000,-43975.8437500000,-73070.5390625000,-34286.6718750000,-102070.0390625000,-98654.4218750000,-63715.6445312500,-57566.9062500000,-79507.6250000000,-51320.0703125000,-65651.8046875000,-67310.2109375000,,,
16.8203125000,134,-55731.5820312500,-37989.5468750000,-50723.6367187500,-1868.3498535156,-79536.6328125000,-43975.9062500000,-73033.0468750000,-34290.6250000000,-102070.0390625000,-98654.9453125000,-63723.0195312500,-57574.1953125000,-79513.1093750000,-51326.5585937500,-65659.2656250000,-67320.9843750000,,,
16.8242187500,134,-55745.6835937500,-38007.2109375000,-50737.6757812500,-1883.9244384766,-79543.1640625000,-43986.5781250000,-73067.9062500000,-34305.0937500000,-102070.0390625000,-98667.0234375000,-63734.9179687500,-57588.1992187500,-79524.6015625000,-51338.6406250000,-65669.0625000000,-67331.4921875000,,,
16.8281250000,134,-55744.0507812500,-38005.5468750000,-50740.1835937500,-1883.9488525391,-79553.4218750000,-43993.1601562500,-73102.3671875000,-34308.0976562500,-102070.0390625000,-98673.3906250000,-63734.4335937500,-57583.1015625000,-79526.5703125000,-51337.8984375000,-65665.5078125000,-67324.4765625000,,,
16.8320312500,134,-55730.6562500000,-37992.5507812500,-50728.7343750000,-1872.4868164063,-79544.5312500000,-43987.7929687500,-73102.9375000000,-34298.2187500000,-102070.0390625000,-98664.5781250000,-63721.4140625000,-57571.7500000000,-79516.9843750000,-51327.5195312500,-65652.3203125000,-67309.2265625000,,,
16.8359375000,134,-55721.8828125000,-37983.7148437500,-50719.6445312500,-1862.9108886719,-79532.9687500000,-43976.3085937500,-73092.8281250000,-34288.8007812500,-102070.0390625000,-98653.9609375000,-63714.8671875000,-57565.4570312500,-79509.2890625000,-51320.3867187500,-65645.3671875000,-67303.3125000000,,,
16.8398437500,134,-55727.6367187500,-37994.7773437500,-50724.8632812500,-1867.7049560547,-79529.9062500000,-43969.1523437500,-73056.1796875000,-34287.8632812500,-102070.0390625000,-98647.5859375000,-63718.1757812500,-57570.6914062500,-79506.2343750000,-51322.5781250000,-65647.7656250000,-67309.7500000000,,,
16.8437500000,134,-55740.9726562500,-38008.9296875000,-50735.0234375000,-1879.2399902344,-79537.6562500000,-43974.0312500000,-73053.4375000000,-34297.2226562500,-102070.0390625000,-98654.8125000000,-63728.9218750000,-57582.4335937500,-79516.5546875000,-51337.6562500000,-65662.4687500000,-67322.7734375000,,,
16.8476562500,134,-55737.6992187500,-38004.1328125000,-50732.6875000000,-1876.5021972656,-79545.0781250000,-43982.5625000000,-73097.4375000000,-34301.8437500000,-102070.0390625000,-98664.5234375000,-63728.1796875000,-57581.3515625000,-79517.0312500000,-51337.4960937500,-65662.8437500000,-67319.9375000000,,,
16.8515625000,134,-55725.6054687500,-37987.6835937500,-50722.1132812500,-1864.3588867188,-79538.2031250000,-43979.2890625000,-73111.5859375000,-34295.0546875000,-102070.0390625000,-98660.6640625000,-63719.7226562500,-57569.2812500000,-79508.2968750000,-51328.9804687500,-65653.3046875000,-67307.8046875000,,,
16.8554687500,134,-55720.7265625000,-37980.6992187500,-50716.7968750000,-1860.3312988281,-79530.5703125000,-43974.5312500000,-73081.1953125000,-34288.3398437500,-102070.0390625000,-98655.6015625000,-63714.2226562500,-57565.3476562500,-79505.7890625000,-51324.6484375000,-65650.1015625000,-67305.4218750000,,,
16.8593750000,134,-55730.2539062500,-37992.9414062500,-50724.2929687500,-1868.7392578125,-79530.5156250000,-43973.0468750000,-73058.2187500000,-34291.3085937500,-102070.0390625000,-98654.0781250000,-63720.0742187500,-57573.8671875000,-79509.8046875000,-51328.6250000000,-65659.1406250000,-67317.1718750000,,,
16.8632812500,134,-55748.9453125000,-38015.6562500000,-50741.1445312500,-1885.7496337891,-79543.2187500000,-43980.1054687500,-73069.1093750000,-34302.6718750000,-102070.0390625000,-98663.6328125000,-63732.9375000000,-57585.5859375000,-79520.8906250000,-51338.3359375000,-65670.5937500000,-67328.9921875000,,,
16.8671875000,134,-55750.4765625000,-38016.6054687500,-50744.0156250000,-1889.0958251953,-79549.6875000000,-43985.1054687500,-73088.2734375000,-34305.2500000000,-102070.0390625000,-98668.5937500000,-63733.8593750000,-57584.6718750000,-79522.7109375000,-51339.6875000000,-65669.8750000000,-67324.1953125000,,,
16.8710937500,134,-55738.3828125000,-38002.8945312500,-50732.8828125000,-1876.7941894531,-79541.0390625000,-43981.9765625000,-73109.8359375000,-34299.2421875000,-102070.0390625000,-98664.7421875000,-63722.2265625000,-57574.4492187500,-79509.2578125000,-51327.1054687500,-65651.0390625000,-67303.7031250000,,,
16.8750000000,135,-55727.4062500000,-37991.5156250000,-50721.6875000000,-1863.5800781250,-79528.3671875000,-43971.1484375000,-73100.9218750000,-34287.1718750000,-102070.0390625000,-98652.3671875000,-63710.0742187500,-57563.0859375000,-79502.1640625000,-51318.1601562500,-65644.7890625000,-67298.5234375000,,,
16.8789062500,135,-55724.8281250000,-37991.6367187500,-50718.9531250000,-1862.4971923828,-79518.7421875000,-43961.5976562500,-73045.7734375000,-34282.4375000000,-102070.0390625000,-98644.6250000000,-63711.0468750000,-57563.8398437500,-79498.2812500000,-51319.3437500000,-65646.2578125000,-67302.1250000000,,,
16.8828125000,135,-55733.6835937500,-38003.3203125000,-50726.5820312500,-1871.2944335938,-79525.1250000000,-43963.1796875000,-73043.1484375000,-34288.4843750000,-102070.0390625000,-98649.7031250000,-63719.6132812500,-57576.0078125000,-79501.9687500000,-51330.8515625000,-65658.0234375000,-67316.6640625000,,,
16.8867187500,135,-55733.6484375000,-38000.7382812500,-50727.5898437500,-1870.5887451172,-79533.9687500000,-43969.5664062500,-73084.9062500000,-34295.1171875000,-102070.0390625000,-98658.7734375000,-63725.3085937500,-57579.4765625000,-79505.7265625000,-51337.9101562500,-65661.9687500000,-67319.3515625000,,,
16.8906250000,135,-55720.8710937500,-37983.7656250000,-50715.6289062500,-1860.4407958984,-79528.6015625000,-43968.0078125000,-73088.8750000000,-34289.8710937500,-102070.0390625000,-98657.4843750000,-63717.9335937500,-57571.8828125000,-79500.1875000000,-51332.3125000000,-65654.9062500000,-67307.9140625000,,,
16.8945312500,135,-55709.5078125000,-37968.8242187500,-50705.4101562500,-1849.6237792969,-79508.5234375000,-43955.0859375000,-73075.4531250000,-34281.3164062500,-102070.0390625000,-98649.5156250000,-63708.7460937500,-57563.5742187500,-79492.5468750000,-51322.3945312500,-65646.0781250000,-67300.4921875000,,,
16.8984375000,135,-55714.6171875000,-37974.1171875000,-50710.0585937500,-1852.9820556641,-79516.8515625000,-43956.7539062500,-73052.3437500000,-34282.3750000000,-102070.0390625000,-98645.0000000000,-63710.5585937500,-57564.1445312500,-79492.8437500000,-51321.6796875000,-65647.6953125000,-67307.3437500000,,,
16.9023437500,135,-55730.9960937500,-37991.3593750000,-50722.5390625000,-1866.8288574219,-79526.1718750000,-43961.9375000000,-73030.4453125000,-34289.1054687500,-102070.0390625000,-98650.0625000000,-63722.2148437500,-57576.2500000000,-79499.1406250000,-51332.8476562500,-65662.5234375000,-67321.7578125000,,,
16.9062500000,135,-55739.0507812500,-38000.0585937500,-50731.3632812500,-1874.2147216797,-79539.7265625000,-43973.4492187500,-73065.1250000000,-34298.5820312500,-102070.0390625000,-98663.9140625000,-63730.0273437500,-57584.8671875000,-79511.7968750000,-51342.2421875000,-65671.0703125000,-67327.8671875000,,,
16.9101562500,135,-55730.8359375000,-37988.1093750000,-50725.7656250000,-1865.3809814453,-79540.2734375000,-43975.0781250000,-73104.3828125000,-34296.3085937500,-102070.0390625000,-98665.7031250000,-63725.4765625000,-57577.9179687500,-79508.3828125000,-51336.9960937500,-65665.4609375000,-67320.6328125000,,,
16.9140625000,135,-55718.4492187500,-37974.3710937500,-50714.6445312500,-1852.8360595703,-79529.1484375000,-43967.4960937500,-73087.1718750000,-34285.4296875000,-102070.0390625000,-98656.6718750000,-63717.1289062500,-57568.9882812500,-79500.7109375000,-51326.8867187500,-65656.5781250000,-67309.9687500000,,,
16.9179687500,135,-55719.4375000000,-37979.2031250000,-50713.6093750000,-1855.2452392578,-79524.8203125000,-43960.7695312500,-73055.0468750000,-34282.8515625000,-102070.0390625000,-98651.5468750000,-63718.5546875000,-57571.1171875000,-79502.4531250000,-51326.8750000000,-65658.7500000000,-67315.8515625000,,,
16.9218750000,135,-55733.2460937500,-37996.4062500000,-50725.9843750000,-1869.5544433594,-79534.9062500000,-43966.1718750000,-73058.2578125000,-34295.9414062500,-102070.0390625000,-98657.2578125000,-63731.2070312500,-57584.7812500000,-79513.5781250000,-51337.6679687500,-65669.8515625000,-67332.0468750000,,,
16.9257812500,135,-55739.0039062500,-38001.2734375000,-50733.2968750000,-1878.5706787109,-79546.7109375000,-43977.9375000000,-73081.1562500000,-34307.4765625000,-102070.0390625000,-98667.7421875000,-63740.0664062500,-57593.5156250000,-79520.2265625000,-51344.3828125000,-65674.3046875000,-67334.1015625000,,,
16.9296875000,135,-55733.5507812500,-37990.5195312500,-50728.5156250000,-1871.0389404297,-79547.7890625000,-43980.5312500000,-73107.0625000000,-34308.6718750000,-102070.0390625000,-98669.0937500000,-63734.5781250000,-57588.2968750000,-79515.8515625000,-51342.6914062500,-65668.9375000000,-67323.3046875000,,,
16.9335937500,135,-55722.0781250000,-37975.8320312500,-50719.0625000000,-1860.5260009766,-79538.3203125000,-43975.1757812500,-73118.1640625000,-34301.4296875000,-102070.0390625000,-98662.9375000000,-63726.1093750000,-57580.4492187500,-79512.5390625000,-51337.8867187500,-65662.6328125000,-67318.0859375000,,,
16.9375000000,135,-55722.8789062500,-37980.7617187500,-50719.6445312500,-1862.7648925781,-79533.4687500000,-43970.0273437500,-73074.2968750000,-34297.4765625000,-102070.0390625000,-98660.0546875000,-63722.5937500000,-57580.3632812500,-79510.0468750000,-51336.8398437500,-65661.8828125000,-67321.0156250000,,,
16.9414062500,135,-55740.4023437500,-37999.4609375000,-50734.7343750000,-1879.3615722656,-79540.2734375000,-43970.7578125000,-73046.1406250000,-34300.7734375000,-102070.0390625000,-98665.0078125000,-63734.4570312500,-57590.6093750000,-79519.2656250000,-51346.1250000000,-65675.1562500000,-67334.9765625000,,,
16.9453125000,135,-55751.9140625000,-38009.2460937500,-50745.1718750000,-1890.0083007813,-79555.8593750000,-43985.9687500000,-73090.5781250000,-34312.5625000000,-102070.0390625000,-98677.7968750000,-63744.2773437500,-57599.1406250000,-79531.1171875000,-51356.6953125000,-65685.4765625000,-67343.9921875000,,,
16.9492187500,135,-55746.4257812500,-38000.8867187500,-50741.9726562500,-1885.7374267578,-79558.1328125000,-43990.4335937500,-73116.1015625000,-34310.5703125000,-102070.0390625000,-98680.9609375000,-63741.2109375000,-57593.3359375000,-79529.3437500000,-51351.9531250000,-65680.5859375000,-67334.9531250000,,,
16.9531250000,135,-55733.7343750000,-37984.4218750000,-50727.1171875000,-1869.8708496094,-79546.3281250000,-43980.0546875000,-73104.1171875000,-34298.6679687500,-102070.0390625000,-98671.7109375000,-63727.3867187500,-57580.7187500000,-79519.2968750000,-51340.6484375000,-65669.1796875000,-67320.5468750000,,,
16.9570312500,135,-55729.7421875000,-37979.8242187500,-50721.1640625000,-1862.3999023438,-79539.1718750000,-43971.6093750000,-73084.6406250000,-34291.8203125000,-102070.0390625000,-98663.2890625000,-63723.3828125000,-57576.6523437500,-79513.2968750000,-51332.1171875000,-65660.7500000000,-67316.9218750000,,,
16.9609375000,135,-55741.2031250000,-37994.9843750000,-50729.7578125000,-1870.6495361328,-79540.6328125000,-43970.9882812500,-73051.0078125000,-34291.3320312500,-102070.0390625000,-98662.8515625000,-63728.4843750000,-57581.0937500000,-79517.2578125000,-51339.8203125000,-65670.6562500000,-67328.7812500000,,,
16.9648437500,135,-55748.3125000000,-38004.1601562500,-50737.0429687500,-1877.4025878906,-79549.3515625000,-43976.1132812500,-73060.0390625000,-34297.5859375000,-102070.0390625000,-98671.7109375000,-63735.0664062500,-57588.3203125000,-79524.7578125000,-51348.0195312500,-65676.6406250000,-67333.6953125000,,,
16.9687500000,135,-55742.5078125000,-37998.4648437500,-50735.9492187500,-1875.1029052734,-79555.4765625000,-43982.9257812500,-73108.7812500000,-34303.5859375000,-102070.0390625000,-98677.9296875000,-63733.8984375000,-57586.3867187500,-79526.0859375000,-51348.1796875000,-65672.7500000000,-67329.3515625000,,,
16.9726562500,135,-55730.9726562500,-37985.4921875000,-50727.1523437500,-1866.5490722656,-79548.2656250000,-43979.4726562500,-73111.9531250000,-34297.4531250000,-102070.0390625000,-98671.4921875000,-63724.9765625000,-57576.6406250000,-79519.6328125000,-51337.7773437500,-65659.7968750000,-67316.2968750000,,,
16.9765625000,135,-55725.0820312500,-37982.6562500000,-50722.3203125000,-1863.4705810547,-79536.8750000000,-43970.4296875000,-73071.8984375000,-34290.1757812500,-102070.0390625000,-98662.7656250000,-63717.5195312500,-57571.7734375000,-79512.6640625000,-51332.6914062500,-65657.3281250000,-67313.2578125000,,,
16.9804687500,135,-55740.2304687500,-37998.5507812500,-50733.3710937500,-1875.0299072266,-79540.7812500000,-43970.6992187500,-73053.8437500000,-34295.4921875000,-102070.0390625000,-98663.1718750000,-63725.5742187500,-57580.5117187500,-79517.7734375000,-51340.3671875000,-65666.4218750000,-67324.3750000000,,,
16.9843750000,135,-55753.1914062500,-38012.2265625000,-50744.9765625000,-1885.1656494141,-79547.6562500000,-43977.5742187500,-73069.1953125000,-34302.6718750000,-102070.0390625000,-98669.0078125000,-63731.5468750000,-57587.0937500000,-79521.0078125000,-51348.7617187500,-65676.0546875000,-67330.8593750000,,,
16.9882812500,135,-55747.8359375000,-38003.5859375000,-50739.2226562500,-1880.2619628906,-79548.1796875000,-43980.1640625000,-73088.6171875000,-34302.4296875000,-102070.0390625000,-98673.9765625000,-63730.2343750000,-57585.3789062500,-79520.2187500000,-51348.6679687500,-65671.0312500000,-67322.5000000000,,,
16.9921875000,135,-55740.7421875000,-37992.8906250000,-50733.0781250000,-1870.4183349609,-79545.9765625000,-43979.8007812500,-73114.1328125000,-34299.2539062500,-102070.0390625000,-98672.8203125000,-63727.3867187500,-57581.3867187500,-79518.7968750000,-51345.8085937500,-65671.9531250000,-67318.1718750000,,,
16.9960937500,135,-55732.9296875000,-37988.9726562500,-50726.4570312500,-1864.0911865234,-79538.5312500000,-43971.2812500000,-73093.4375000000,-34292.4257812500,-102070.0390625000,-98664.5078125000,-63721.4726562500,-57575.7031250000,-79508.1953125000,-51337.5078125000,-65666.1250000000,-67315.8828125000,,,
17.0000000000,136,-55735.6093750000,-37996.0898437500,-50727.0195312500,-1868.6175537109,-79532.9296875000,-43963.0312500000,-73043.5937500000,-34287.8046875000,-102070.0390625000,-98659.0937500000,-63723.4687500000,-57578.7929687500,-79513.3671875000,-51340.6601562500,-65671.7500000000,-67323.4140625000,,,
17.0039062500,136,-55745.5976562500,-38008.6718750000,-50736.3632812500,-1879.5562744141,-79541.8437500000,-43967.1796875000,-73062.9453125000,-34296.0546875000,-102070.0390625000,-98666.5546875000,-63733.1054687500,-57586.7031250000,-79520.1484375000,-51350.3828125000,-65681.2890625000,-67336.4218750000,,,
17.0078125000,136,-55742.3242187500,-38003.5742187500,-50733.8320312500,-1874.8231201172,-79546.4921875000,-43971.9765625000,-73100.9062500000,-34297.7187500000,-102070.0390625000,-98670.3203125000,-63732.1093750000,-57583.8203125000,-79520.0859375000,-51348.3750000000,-65676.6250000000,-67332.0937500000,,,
17.0117187500,136,-55724.6914062500,-37982.5742187500,-50719.1835937500,-1857.4597167969,-79536.1250000000,-43964.9687500000,-73094.2109375000,-34287.9960937500,-102070.0390625000,-98662.2109375000,-63719.0273437500,-57571.9179687500,-79508.5859375000,-51333.5664062500,-65660.6796875000,-67313.8750000000,,,
